Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,pm_10,pm_2p5
2025-12-23T00:02:41Z,0,29.754,66.7,59,55.9,4,4,81,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.48828125,3,192,07:17,16:52,2025-12-23 00:02:41.678195,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:02:52Z,0,29.754,66.7,59,55.9,5,4,80,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.48828125,3,192,07:17,16:52,2025-12-23 00:02:52.232195,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:03:02Z,0,29.756,66.6,59,55.8,6,4,70,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:03:02.787191,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:03:13Z,0,29.756,66.6,59,55.8,5,4,83,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:03:13.318520,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:03:24Z,0,29.756,66.6,59,55.8,5,4,71,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:03:23.894194,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:03:34Z,0,29.756,66.6,59,55.8,3,4,84,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:03:34.448195,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:03:45Z,0,29.756,66.6,59,55.9,2,4,85,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:03:45.002196,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:03:55Z,0,29.756,66.6,59,55.8,7,4,84,80,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:03:55.556201,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:04:06Z,0,29.755,66.6,59,55.8,4,4,64,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:04:06.110198,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:04:16Z,0,29.755,66.6,59,55.8,3,4,86,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:04:16.664193,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:04:27Z,0,29.755,66.6,59,55.8,4,4,82,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:04:27.208202,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:04:37Z,0,29.755,66.6,59,55.8,3,4,86,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:04:37.762204,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:04:48Z,0,29.755,66.6,59,55.8,3,4,69,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:04:48.316198,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:04:59Z,0,29.755,66.6,59,55.8,2,4,94,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:04:58.870171,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:05:09Z,0,29.756,66.6,59,55.7,1,4,94,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:05:09.424198,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:05:20Z,0,29.756,66.6,59,55.7,4,4,102,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:05:19.978199,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:05:30Z,0,29.756,66.6,59,55.7,5,4,74,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:05:30.531201,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:05:41Z,0,29.756,66.6,59,55.7,5,4,78,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:05:41.085192,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:05:51Z,0,29.756,66.6,59,55.7,7,4,81,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:05:51.639192,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:06:02Z,0,29.755,66.6,59,55.7,7,4,80,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:06:02.191200,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:06:12Z,0,29.755,66.6,59,55.7,3,4,54,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:06:12.745196,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:06:23Z,0,29.755,66.6,59,55.7,4,4,82,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:06:23.299194,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:06:34Z,0,29.755,66.6,59,55.7,3,4,76,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:06:33.849173,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:06:44Z,0,29.755,66.6,59,55.7,5,4,80,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:06:44.402194,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:06:55Z,0,29.755,66.6,59,55.7,3,4,87,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:06:55.465204,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:07:06Z,0,29.755,66.6,59,55.7,3,4,71,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.7265625,3,192,07:17,16:52,2025-12-23 00:07:06.018214,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:07:16Z,0,29.755,66.6,59,55.7,3,4,86,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.7265625,3,192,07:17,16:52,2025-12-23 00:07:16.573194,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:07:27Z,0,29.755,66.6,59,55.7,3,4,68,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.7265625,3,192,07:17,16:52,2025-12-23 00:07:27.127202,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:07:37Z,0,29.755,66.6,59,55.7,2,4,59,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.7265625,3,192,07:17,16:52,2025-12-23 00:07:37.681197,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:07:48Z,0,29.755,66.6,59,55.6,5,4,80,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.7265625,3,192,07:17,16:52,2025-12-23 00:07:48.235193,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:07:58Z,0,29.755,66.6,59,55.6,3,4,55,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.7265625,3,192,07:17,16:52,2025-12-23 00:07:58.788197,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:08:09Z,0,29.753,66.6,59,55.7,4,4,67,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.837890625,3,192,07:17,16:52,2025-12-23 00:08:09.336196,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:08:20Z,0,29.753,66.6,59,55.6,3,4,76,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.837890625,3,192,07:17,16:52,2025-12-23 00:08:19.890193,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:08:30Z,0,29.753,66.6,59,55.6,2,4,77,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.837890625,3,192,07:17,16:52,2025-12-23 00:08:30.444192,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:08:41Z,0,29.753,66.6,59,55.6,3,4,69,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.837890625,3,192,07:17,16:52,2025-12-23 00:08:40.998197,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:08:51Z,0,29.753,66.6,59,55.6,3,4,85,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.837890625,3,192,07:17,16:52,2025-12-23 00:08:51.551216,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:09:02Z,0,29.752,66.6,59,55.6,5,4,67,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.37109375,3,192,07:17,16:52,2025-12-23 00:09:02.105195,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:09:12Z,0,29.752,66.6,59,55.6,4,4,71,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.37109375,3,192,07:17,16:52,2025-12-23 00:09:12.690194,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:09:23Z,0,29.752,66.6,59,55.6,2,4,71,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.37109375,3,192,07:17,16:52,2025-12-23 00:09:23.244198,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:09:33Z,0,29.752,66.6,59,55.6,4,4,80,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.37109375,3,192,07:17,16:52,2025-12-23 00:09:33.797192,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:09:44Z,0,29.752,66.6,59,55.6,5,4,76,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.37109375,3,192,07:17,16:52,2025-12-23 00:09:44.351212,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:09:55Z,0,29.752,66.6,59,55.6,3,4,55,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,1.37109375,3,192,07:17,16:52,2025-12-23 00:09:54.905208,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:10:05Z,0,29.752,66.6,59,55.5,1,4,55,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:10:05.437159,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:10:16Z,0,29.752,66.6,59,55.5,4,4,82,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:10:16.015189,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:10:26Z,0,29.752,66.6,59,55.5,4,4,78,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:10:26.569215,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:10:37Z,0,29.752,66.6,59,55.5,4,4,88,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:10:37.123204,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:10:47Z,0,29.752,66.6,59,55.6,3,4,61,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:10:47.677191,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:10:58Z,0,29.752,66.6,59,55.6,4,4,79,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.71484375,3,192,07:17,16:52,2025-12-23 00:10:58.231200,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:11:08Z,0,29.753,66.6,59,55.5,4,4,91,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.75,3,192,07:17,16:52,2025-12-23 00:11:08.785194,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:11:19Z,0,29.753,66.6,59,55.5,2,4,74,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.75,3,192,07:17,16:52,2025-12-23 00:11:19.339195,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:11:30Z,0,29.753,66.6,59,55.5,4,4,84,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.75,3,192,07:17,16:52,2025-12-23 00:11:29.894191,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:11:40Z,0,29.753,66.6,59,55.5,5,4,36,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.75,3,192,07:17,16:52,2025-12-23 00:11:40.448209,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
2025-12-23T00:11:51Z,0,29.753,66.6,59,55.5,5,4,11,81,0.0,255,32767,0.0,2127-15-31,0.01,0.5,50.38,0.0,0.0,0.0,0,0.75,3,192,07:17,16:52,2025-12-23 00:11:51.002196,Castel Volturno,73.49156,34.142994,59.3146,78.43717,62.561783,29.67007,39.867645,75.16043,63.392365,76.96118,72.69087,70.773254,68.29412,55.35294
