Date;Time;barometer;temperature;wind_speed;rain_rate;datetime;station_id
23-12-2025;00:00:00;915.4;9.8;1.3;0;23-12-2025 00:00:00;3
23-12-2025;00:10:00;915.4;9.9;1.1;0;23-12-2025 00:10:00;3
23-12-2025;00:20:00;915.3;9.9;1.7;0;23-12-2025 00:20:00;3
23-12-2025;00:30:00;915.3;10;1.3;0;23-12-2025 00:30:00;3
23-12-2025;00:40:00;915.2;9.9;1.7;0;23-12-2025 00:40:00;3
23-12-2025;00:50:00;915.2;9.8;2;0;23-12-2025 00:50:00;3
23-12-2025;01:00:00;915.2;9.9;2.4;0;23-12-2025 01:00:00;3
23-12-2025;01:10:00;915.3;9.8;2.2;0;23-12-2025 01:10:00;3
23-12-2025;01:20:00;915.2;9.6;1.7;0;23-12-2025 01:20:00;3
23-12-2025;01:30:00;915.1;9.5;1.2;0;23-12-2025 01:30:00;3
23-12-2025;01:40:00;915.1;9.5;1.1;0;23-12-2025 01:40:00;3
23-12-2025;01:50:00;915.2;9.5;1.8;0;23-12-2025 01:50:00;3
23-12-2025;02:00:00;915.2;9.5;0.9;0;23-12-2025 02:00:00;3
23-12-2025;02:10:00;915.1;9.5;1;0;23-12-2025 02:10:00;3
23-12-2025;02:20:00;915.1;9.5;1.4;0;23-12-2025 02:20:00;3
23-12-2025;02:30:00;915.1;9.5;2.4;0;23-12-2025 02:30:00;3
23-12-2025;02:40:00;915;9.5;2;0;23-12-2025 02:40:00;3
23-12-2025;02:50:00;914.9;9.6;2.1;0;23-12-2025 02:50:00;3
23-12-2025;03:00:00;914.9;9.6;1.7;0;23-12-2025 03:00:00;3
23-12-2025;03:10:00;914.8;9.5;2.6;0;23-12-2025 03:10:00;3
23-12-2025;03:20:00;914.7;9.5;2.6;0;23-12-2025 03:20:00;3
23-12-2025;03:30:00;914.7;9.4;1.7;0;23-12-2025 03:30:00;3
23-12-2025;03:40:00;914.7;9.4;2.9;0;23-12-2025 03:40:00;3
23-12-2025;03:50:00;914.6;9.3;2;0;23-12-2025 03:50:00;3
23-12-2025;04:00:00;914.6;9.4;2.5;0;23-12-2025 04:00:00;3
23-12-2025;04:10:00;914.5;9.4;1.6;0;23-12-2025 04:10:00;3
23-12-2025;04:20:00;914.4;9.4;1.7;0;23-12-2025 04:20:00;3
23-12-2025;04:30:00;914.3;9.4;1.7;0;23-12-2025 04:30:00;3
23-12-2025;04:40:00;914.2;9.4;1.7;0;23-12-2025 04:40:00;3
23-12-2025;04:50:00;914.1;9.4;1.4;0;23-12-2025 04:50:00;3
23-12-2025;05:00:00;913.9;9.3;2.4;0;23-12-2025 05:00:00;3
23-12-2025;05:10:00;913.8;9.4;2.7;0;23-12-2025 05:10:00;3
23-12-2025;05:20:00;913.7;9.3;3.1;0;23-12-2025 05:20:00;3
23-12-2025;05:30:00;913.7;9.3;1.9;0;23-12-2025 05:30:00;3
23-12-2025;05:40:00;913.7;9.3;1.3;0;23-12-2025 05:40:00;3
23-12-2025;06:00:00;NaN;9.4;1.8;0;23-12-2025 06:00:00;3
23-12-2025;06:10:00;913.5;9.4;1.2;0;23-12-2025 06:10:00;3
